Date,Timestamp,R,D,Margin,Daily Margin Change,Vote Difference,Total Votes Cast,Total Unprocessed Ballots*,Jurisdiction,Unprocessed Ballots,Race
2024-11-12,08:08:00,165139,179184,0.0407901882825138,0,14045,344323,303838,San Diego,129943,CD-49
2024-11-12,17:19:00,167492,181691,0.04066349163619076,-0.00012669664632303929,14199,349183,256496,San Diego,129943,CD-49
2024-11-13,10:32:00,167491,181691,0.04066647192581519,2.980289624428256e-06,14200,349182,256496,San Diego,129943,CD-49
2024-11-14,03:14:00,173825,189810,0.043958914845930674,0.0032924429201154834,15985,363635,147038,San Diego,67000,CD-49
2024-11-14,18:06:00,174072,190042,0.04385989003443976,-9.90248114909123e-05,15970,364114,141708,San Diego,67000,CD-49
2024-11-15,19:06:00,175426,192312,0.04591856158460643,0.002058671550166667,16886,367738,118411,San Diego,46500,CD-49
2024-11-16,17:52:00,175656,192513,0.04578603847689512,-0.0001325231077113076,16857,368169,114253,San Diego,46500,CD-49
2024-11-18,09:30:00,175656,192513,0.04578603847689512,0,16857,368169,114253,San Diego,46500,CD-49
2024-11-18,18:44:00,175967,192719,0.04543703856398128,-0.00034899991291384436,16752,368686,98079,San Diego,46500,CD-49
2024-11-19,18:02:00,176524,193114,0.04488174917081036,-0.0005552893931709199,16590,369638,86155,San Diego,46500,CD-49
2024-11-20,17:52:00,176859,193357,0.044563173930894394,-0.0003185752399159636,16498,370216,78426,San Diego,46500,CD-49
2024-11-21,18:41:00,179384,196056,0.04440656296611975,-0.0001566109647746436,16672,375440,38789,San Diego,12000,CD-49
2024-11-22,20:02:00,179540,196182,0.04429338713197524,-0.00011317583414451049,16642,375722,33907,San Diego,12000,CD-49
2024-11-23,17:53:00,179832,196423,0.044095095081792934,-0.00019829205018230545,16591,376255,30127,San Diego,12000,CD-49
2024-11-25,17:56:00,179890,196473,0.044061185610700306,-3.390947109262882e-05,16583,376363,24676,San Diego,12000,CD-49
2024-11-26,19:14:00,180041,196569,0.043886248373649135,-0.00017493723705117037,16528,376610,25133,San Diego,12000,CD-49
2024-11-27,21:09:00,180846,197309,0.04353505837553384,-0.00035118999811529356,16463,378155,23565,San Diego,12000,CD-49
2024-11-29,18:55:00,180846,197309,0.04353505837553384,0,16463,378155,11565,San Diego,0,CD-49
2024-12-02,18:09:00,180857,197316,0.0435224090561727,-1.2649319361138223e-05,16459,378173,11238,San Diego,0,CD-49
2024-12-03,23:53:00,180950,197397,0.043470676389663454,-5.173266650924935e-05,16447,378347,0,San Diego,0,CD-49
2024-12-04,20:15:00,180950,197397,0.043470676389663454,0,16447,378347,0,San Diego,0,CD-49
2024-12-05,10:16:00,180950,197397,0.043470676389663454,0,16447,378347,0,San Diego,0,CD-49
2024-11-06,08:10:00,90791,91382,0.0032441690041883266,,591,182173,,Alameda,,SD-5
2024-11-06,17:25:00,90791,91382,0.0032441690041883266,0,591,182173,,Alameda,,SD-5
2024-11-07,17:37:00,90791,91382,0.0032441690041883266,0,591,182173,569056,Alameda,460245,SD-5
2024-11-08,17:12:00,98513,105250,0.03306292113877397,0.029818752134585638,6737,203763,569056,Alameda,460245,SD-5
2024-11-09,17:44:00,108281,116027,0.03453287444050145,0.0014699533017274863,7746,224308,569056,Alameda,460245,SD-5
2024-11-10,19:32:00,108281,116027,0.03453287444050145,0,7746,224308,569056,Alameda,460245,SD-5
2024-11-11,17:07:00,115760,129324,0.055344290120938125,0.020811415680436672,13564,245084,569056,Alameda,460245,SD-5
2024-11-12,08:08:00,129233,144213,0.05478229705316589,-0.000561993067772236,14980,273446,241506,Alameda,187135,SD-5
2024-11-12,19:20:00,129233,144213,0.05478229705316589,0,14980,273446,241506,Alameda,187135,SD-5
2024-11-13,10:32:00,129233,144213,0.05478229705316589,0,14980,273446,241506,Alameda,187135,SD-5
2024-11-14,03:14:00,145608,159769,0.04637218913015715,-0.008410107923008739,14161,305377,210946,Alameda,187135,SD-5
2024-11-14,18:06:00,145608,159769,0.04637218913015715,0,14161,305377,210946,Alameda,187135,SD-5
2024-11-15,19:06:00,161452,182019,0.05987987340998221,0.013507684279825058,20567,343471,41486,Alameda,17675,SD-5
2024-11-16,17:52:00,161452,182019,0.05987987340998221,0,20567,343471,28758,Alameda,17675,SD-5
2024-11-18,09:30:00,161452,182019,0.05987987340998221,0,20567,343471,28758,Alameda,17675,SD-5
2024-11-18,18:44:00,161557,182113,0.05981319288852678,-6.668052145542697e-05,20556,343670,28758,Alameda,17675,SD-5
2024-11-19,18:02:00,161557,182113,0.05981319288852678,0,20556,343670,28542,Alameda,17675,SD-5
2024-11-20,17:52:00,162659,184012,0.06159442237741259,0.001781229488885809,21353,346671,28542,Alameda,17675,SD-5
2024-11-21,18:41:00,162659,184012,0.06159442237741259,0,21353,346671,9765,Alameda,0,SD-5
2024-11-22,20:02:00,163231,184515,0.061205592587693314,-0.00038882978971927634,21284,347746,9765,Alameda,0,SD-5
2024-11-23,17:53:00,163231,184515,0.061205592587693314,0,21284,347746,9104,Alameda,0,SD-5
2024-11-25,17:56:00,164373,185406,0.060132254938118065,-0.0010733376495752484,21033,349779,9104,Alameda,0,SD-5
2024-11-26,19:14:00,164373,185406,0.060132254938118065,0,21033,349779,6248,Alameda,0,SD-5
2024-11-27,21:09:00,166723,187213,0.05789182225035035,-0.0022404326877677183,20490,353936,6248,Alameda,0,SD-5
2024-11-29,18:55:00,167490,188044,0.05781162983005845,-8.019242029189827e-05,20554,355534,2311,Alameda,0,SD-5
2024-12-02,18:09:00,169089,189618,0.05723055306977561,-0.0005810767602828365,20529,358707,0,Alameda,0,SD-5
2024-12-03,23:53:00,169136,189668,0.05722344232505769,-7.110744717923889e-06,20532,358804,0,Alameda,0,SD-5
2024-12-04,20:15:00,169136,189668,0.05722344232505769,0,20532,358804,0,Alameda,0,SD-5
2024-12-05,10:16:00,169136,189668,0.05722344232505769,0,20532,358804,0,Alameda,0,SD-5
2024-11-06,08:10:00,90791,91382,0.0032441690041883266,,591,182173,,San Joaquin,,SD-5
2024-11-06,17:25:00,90791,91382,0.0032441690041883266,0,591,182173,,San Joaquin,,SD-5
2024-11-07,17:37:00,90791,91382,0.0032441690041883266,0,591,182173,569056,San Joaquin,108811,SD-5
2024-11-08,17:12:00,98513,105250,0.03306292113877397,0.029818752134585638,6737,203763,569056,San Joaquin,108811,SD-5
2024-11-09,17:44:00,108281,116027,0.03453287444050145,0.0014699533017274863,7746,224308,569056,San Joaquin,108811,SD-5
2024-11-10,19:32:00,108281,116027,0.03453287444050145,0,7746,224308,569056,San Joaquin,108811,SD-5
2024-11-11,17:07:00,115760,129324,0.055344290120938125,0.020811415680436672,13564,245084,569056,San Joaquin,108811,SD-5
2024-11-12,08:08:00,129233,144213,0.05478229705316589,-0.000561993067772236,14980,273446,241506,San Joaquin,54371,SD-5
2024-11-12,19:20:00,129233,144213,0.05478229705316589,0,14980,273446,241506,San Joaquin,54371,SD-5
2024-11-13,10:32:00,129233,144213,0.05478229705316589,0,14980,273446,241506,San Joaquin,54371,SD-5
2024-11-14,03:14:00,145608,159769,0.04637218913015715,-0.008410107923008739,14161,305377,210946,San Joaquin,23811,SD-5
2024-11-14,18:06:00,145608,159769,0.04637218913015715,0,14161,305377,210946,San Joaquin,23811,SD-5
2024-11-15,19:06:00,161452,182019,0.05987987340998221,0.013507684279825058,20567,343471,41486,San Joaquin,23811,SD-5
2024-11-16,17:52:00,161452,182019,0.05987987340998221,0,20567,343471,28758,San Joaquin,11083,SD-5
2024-11-18,09:30:00,161452,182019,0.05987987340998221,0,20567,343471,28758,San Joaquin,11083,SD-5
2024-11-18,18:44:00,161557,182113,0.05981319288852678,-6.668052145542697e-05,20556,343670,28758,San Joaquin,11083,SD-5
2024-11-19,18:02:00,161557,182113,0.05981319288852678,0,20556,343670,28542,San Joaquin,10867,SD-5
2024-11-20,17:52:00,162659,184012,0.06159442237741259,0.001781229488885809,21353,346671,28542,San Joaquin,10867,SD-5
2024-11-21,18:41:00,162659,184012,0.06159442237741259,0,21353,346671,9765,San Joaquin,9765,SD-5
2024-11-22,20:02:00,163231,184515,0.061205592587693314,-0.00038882978971927634,21284,347746,9765,San Joaquin,9765,SD-5
2024-11-23,17:53:00,163231,184515,0.061205592587693314,0,21284,347746,9104,San Joaquin,9104,SD-5
2024-11-25,17:56:00,164373,185406,0.060132254938118065,-0.0010733376495752484,21033,349779,9104,San Joaquin,9104,SD-5
2024-11-26,19:14:00,164373,185406,0.060132254938118065,0,21033,349779,6248,San Joaquin,6248,SD-5
2024-11-27,21:09:00,166723,187213,0.05789182225035035,-0.0022404326877677183,20490,353936,6248,San Joaquin,6248,SD-5
2024-11-29,18:55:00,167490,188044,0.05781162983005845,-8.019242029189827e-05,20554,355534,2311,San Joaquin,2311,SD-5
2024-12-02,18:09:00,169089,189618,0.05723055306977561,-0.0005810767602828365,20529,358707,0,San Joaquin,0,SD-5
2024-12-03,23:53:00,169136,189668,0.05722344232505769,-7.110744717923889e-06,20532,358804,0,San Joaquin,0,SD-5
2024-12-04,20:15:00,169136,189668,0.05722344232505769,0,20532,358804,0,San Joaquin,0,SD-5
2024-12-05,10:16:00,169136,189668,0.05722344232505769,0,20532,358804,0,San Joaquin,0,SD-5
2024-11-05,23:55:00,106099,103653,0.011661390594606965,,2446,209752,,Riverside,,SD-19
2024-11-06,08:10:00,129869,115468,0.05869885096825998,0.047037460373653014,14401,245337,,Riverside,,SD-19
2024-11-06,17:25:00,136705,119917,0.06541917684376242,0.006720325875502434,16788,256622,,Riverside,,SD-19
2024-11-07,17:37:00,141582,123971,0.06631821143048656,0.0008990345867241484,17611,265553,609450,Riverside,350000,SD-19
2024-11-08,17:12:00,142428,124582,0.06683644807310588,0.0005182366426193102,17846,267010,586630,Riverside,350000,SD-19
2024-11-09,17:44:00,153626,134890,0.06493920614454658,-0.0018972419285592929,18736,288516,461630,Riverside,225000,SD-19
2024-11-10,19:32:00,153626,134890,0.06493920614454658,0,18736,288516,461630,Riverside,225000,SD-19
2024-11-11,17:07:00,158684,137700,0.07080004318721658,0.00586083704267,20984,296384,461630,Riverside,225000,SD-19
2024-11-12,08:08:00,164501,143515,0.06813282426886914,-0.0026672189183474387,20986,308016,364520,Riverside,165000,SD-19
2024-11-12,19:20:00,174086,149893,0.0746745931063433,0.006541768837474163,24193,323979,364520,Riverside,165000,SD-19
2024-11-13,10:32:00,174086,149893,0.0746745931063433,0,24193,323979,296350,Riverside,105000,SD-19
2024-11-14,03:14:00,183122,155857,0.0804327111708985,0.005758118064555187,27265,338979,264050,Riverside,105000,SD-19
2024-11-14,18:06:00,188715,159581,0.08364724257528079,0.003214531404382298,29134,348296,171575,Riverside,47500,SD-19
2024-11-15,19:06:00,193243,162792,0.08552810819161037,0.00188086561632958,30451,356035,122100,Riverside,37500,SD-19
2024-11-16,17:52:00,196246,164658,0.08752466029747523,0.001996552105864857,31588,360904,97200,Riverside,35600,SD-19
2024-11-18,09:30:00,196246,164658,0.08752466029747523,0,31588,360904,96800,Riverside,35200,SD-19
2024-11-18,18:44:00,201808,167613,0.09256376870833007,0.005039108410854837,34195,369421,58300,Riverside,35200,SD-19
2024-11-19,18:02:00,202912,168450,0.0927989401177288,0.0002351714093987295,34462,371362,57010,Riverside,34200,SD-19
2024-11-20,17:52:00,203783,169127,0.09293395189187739,0.00013501177414859677,34656,372910,54401,Riverside,31900,SD-19
2024-11-21,18:41:00,204869,170066,0.0928240895088482,-0.00010986238302919393,34803,374935,47101,Riverside,24600,SD-19
2024-11-22,20:02:00,206206,171020,0.09327564908039213,0.00045155957154392745,35186,377226,33050,Riverside,15600,SD-19
2024-11-23,17:53:00,206467,171193,0.09340147222369327,0.00012582314330114586,35274,377660,26950,Riverside,9500,SD-19
2024-11-25,17:56:00,208481,172393,0.09475049491432862,0.0013490226906353459,36088,380874,11400,Riverside,7000,SD-19
2024-11-26,19:14:00,208705,172588,0.09472243130610843,-2.8063608220191272e-05,36117,381293,9700,Riverside,5300,SD-19
2024-11-27,21:09:00,209515,173125,0.09510244616349571,0.00038001485738728413,36390,382640,2650,Riverside,2200,SD-19
2024-11-29,18:55:00,209515,173125,0.09510244616349571,0,36390,382640,1000,Riverside,550,SD-19
2024-12-02,18:09:00,209588,173195,0.09507475514847838,-2.7691015017330955e-05,36393,382783,1000,Riverside,550,SD-19
2024-12-03,23:53:00,209739,173291,0.09515703730778267,8.228215930429494e-05,36448,383030,0,Riverside,0,SD-19
2024-12-04,20:15:00,209739,173291,0.09515703730778267,0,36448,383030,0,Riverside,0,SD-19
2024-12-05,10:16:00,209739,173291,0.09515703730778267,0,36448,383030,0,Riverside,0,SD-19
2024-11-05,23:55:00,106099,103653,0.011661390594606965,,2446,209752,,San Bernardino,,SD-19
2024-11-06,08:10:00,129869,115468,0.05869885096825998,0.047037460373653014,14401,245337,,San Bernardino,,SD-19
2024-11-06,17:25:00,136705,119917,0.06541917684376242,0.006720325875502434,16788,256622,,San Bernardino,,SD-19
2024-11-07,17:37:00,141582,123971,0.06631821143048656,0.0008990345867241484,17611,265553,609450,San Bernardino,259450,SD-19
2024-11-08,17:12:00,142428,124582,0.06683644807310588,0.0005182366426193102,17846,267010,586630,San Bernardino,236630,SD-19
2024-11-09,17:44:00,153626,134890,0.06493920614454658,-0.0018972419285592929,18736,288516,461630,San Bernardino,236630,SD-19
2024-11-10,19:32:00,153626,134890,0.06493920614454658,0,18736,288516,461630,San Bernardino,236630,SD-19
2024-11-11,17:07:00,158684,137700,0.07080004318721658,0.00586083704267,20984,296384,461630,San Bernardino,236630,SD-19
2024-11-12,08:08:00,164501,143515,0.06813282426886914,-0.0026672189183474387,20986,308016,364520,San Bernardino,199520,SD-19
2024-11-12,19:20:00,174086,149893,0.0746745931063433,0.006541768837474163,24193,323979,364520,San Bernardino,199520,SD-19
2024-11-13,10:32:00,174086,149893,0.0746745931063433,0,24193,323979,296350,San Bernardino,191350,SD-19
2024-11-14,03:14:00,183122,155857,0.0804327111708985,0.005758118064555187,27265,338979,264050,San Bernardino,159050,SD-19
2024-11-14,18:06:00,188715,159581,0.08364724257528079,0.003214531404382298,29134,348296,171575,San Bernardino,124075,SD-19
2024-11-15,19:06:00,193243,162792,0.08552810819161037,0.00188086561632958,30451,356035,122100,San Bernardino,84600,SD-19
2024-11-16,17:52:00,196246,164658,0.08752466029747523,0.001996552105864857,31588,360904,97200,San Bernardino,61600,SD-19
2024-11-18,09:30:00,196246,164658,0.08752466029747523,0,31588,360904,96800,San Bernardino,61600,SD-19
2024-11-18,18:44:00,201808,167613,0.09256376870833007,0.005039108410854837,34195,369421,58300,San Bernardino,23100,SD-19
2024-11-19,18:02:00,202912,168450,0.0927989401177288,0.0002351714093987295,34462,371362,57010,San Bernardino,22810,SD-19
2024-11-20,17:52:00,203783,169127,0.09293395189187739,0.00013501177414859677,34656,372910,54401,San Bernardino,22501,SD-19
2024-11-21,18:41:00,204869,170066,0.0928240895088482,-0.00010986238302919393,34803,374935,47101,San Bernardino,22501,SD-19
2024-11-22,20:02:00,206206,171020,0.09327564908039213,0.00045155957154392745,35186,377226,33050,San Bernardino,17450,SD-19
2024-11-23,17:53:00,206467,171193,0.09340147222369327,0.00012582314330114586,35274,377660,26950,San Bernardino,17450,SD-19
2024-11-25,17:56:00,208481,172393,0.09475049491432862,0.0013490226906353459,36088,380874,11400,San Bernardino,4400,SD-19
2024-11-26,19:14:00,208705,172588,0.09472243130610843,-2.8063608220191272e-05,36117,381293,9700,San Bernardino,4400,SD-19
2024-11-27,21:09:00,209515,173125,0.09510244616349571,0.00038001485738728413,36390,382640,2650,San Bernardino,450,SD-19
2024-11-29,18:55:00,209515,173125,0.09510244616349571,0,36390,382640,1000,San Bernardino,450,SD-19
2024-12-02,18:09:00,209588,173195,0.09507475514847838,-2.7691015017330955e-05,36393,382783,1000,San Bernardino,450,SD-19
2024-12-03,23:53:00,209739,173291,0.09515703730778267,8.228215930429494e-05,36448,383030,0,San Bernardino,0,SD-19
2024-12-04,20:15:00,209739,173291,0.09515703730778267,0,36448,383030,0,San Bernardino,0,SD-19
2024-12-05,10:16:00,209739,173291,0.09515703730778267,0,36448,383030,0,San Bernardino,0,SD-19
2024-11-06,17:25:00,177844,164972,0.03754783907402222,,12872,342816,,Orange,,SD-37
2024-11-07,17:37:00,183680,171458,0.03441479087002799,-0.0031330482039942306,12222,355138,364055,Orange,364055,SD-37
2024-11-08,17:12:00,191898,180408,0.030861710528436285,-0.003553080341591703,11490,372306,323128,Orange,323128,SD-37
2024-11-09,17:44:00,204299,193271,0.027738511457101895,-0.00312319907133439,11028,397570,212152,Orange,212152,SD-37
2024-11-10,19:32:00,204299,193271,0.027738511457101895,0,11028,397570,212152,Orange,212152,SD-37
2024-11-11,17:07:00,208386,197543,0.026711567786484827,-0.0010269436706170677,10843,405929,173895,Orange,173895,SD-37
2024-11-12,08:08:00,208386,197543,0.026711567786484827,0,10843,405929,173895,Orange,173895,SD-37
2024-11-12,19:20:00,215929,206508,0.022301550290339152,-0.004410017496145675,9421,422437,126553,Orange,126553,SD-37
2024-11-13,10:32:00,215929,206508,0.022301550290339152,0,9421,422437,126553,Orange,126553,SD-37
2024-11-14,03:14:00,223628,216012,0.01732326448912747,-0.004978285801211683,7616,439640,80038,Orange,80038,SD-37
2024-11-14,18:06:00,224427,216922,0.017004683368490696,-0.0003185811206367732,7505,441349,74708,Orange,74708,SD-37
2024-11-15,19:06:00,224861,217493,0.016656343109817024,-0.0003483402586736718,7368,442354,71911,Orange,71911,SD-37
2024-11-16,17:52:00,225633,218517,0.01602161431948666,-0.0006347287903303647,7116,444150,67753,Orange,67753,SD-37
2024-11-18,09:30:00,225633,218517,0.01602161431948666,0,7116,444150,67753,Orange,67753,SD-37
2024-11-18,18:44:00,226666,219719,0.015562798929175488,-0.00045881539031117184,6947,446385,51579,Orange,51579,SD-37
2024-11-19,18:02:00,228405,221791,0.014691378866093879,-0.0008714200630816089,6614,450196,39655,Orange,39655,SD-37
2024-11-20,17:52:00,229426,223041,0.014111526365458697,-0.0005798525006351814,6385,452467,31926,Orange,31926,SD-37
2024-11-21,18:41:00,230131,223924,0.013670150091949213,-0.0004413762735094844,6207,454055,26789,Orange,26789,SD-37
2024-11-22,20:02:00,230820,224692,0.0134529935545057,-0.0002171565374435129,6128,455512,21907,Orange,21907,SD-37
2024-11-23,17:53:00,231358,225231,0.013419070542654335,-3.3923011851365314e-05,6127,456589,18127,Orange,18127,SD-37
2024-11-25,17:56:00,231566,225419,0.013451207370044968,3.2136827390633754e-05,6147,456985,12676,Orange,12676,SD-37
2024-11-26,19:14:00,231976,225882,0.01330980347618694,-0.00014140389385802754,6094,457858,13133,Orange,13133,SD-37
2024-11-27,21:09:00,232261,226178,0.013268940905987492,-4.0862570199449305e-05,6083,458439,11565,Orange,11565,SD-37
2024-11-29,18:55:00,232261,226178,0.013268940905987492,0,6083,458439,11565,Orange,11565,SD-37
2024-12-02,18:09:00,232309,226225,0.013268372683377896,-5.682226095950899e-07,6084,458534,11238,Orange,11238,SD-37
2024-12-03,23:53:00,232345,226270,0.013246404936602597,-2.1967746775299057e-05,6075,458615,0,Orange,0,SD-37
2024-12-04,20:15:00,232345,226270,0.013246404936602597,0,6075,458615,0,Orange,0,SD-37
2024-12-05,10:16:00,232345,226270,0.013246404936602597,0,6075,458615,0,Orange,0,SD-37
2024-11-06,08:10:00,76366,77665,0.008433367309178022,,1299,154031,,Riverside,,AD-47
2024-11-06,17:25:00,79882,80590,0.004411984645296376,-0.004021382663881646,708,160472,,Riverside,,AD-47
2024-11-07,17:37:00,82601,83241,0.0038590948010757227,-0.0005528898442206534,640,165842,609450,Riverside,350000,AD-47
2024-11-08,17:12:00,82601,83241,0.0038590948010757227,0,640,165842,586630,Riverside,350000,AD-47
2024-11-09,17:44:00,90634,90917,0.0015587906428496676,-0.002300304158226055,283,181551,461630,Riverside,225000,AD-47
2024-11-11,17:07:00,92611,91946,0.0036032228525604555,0.002044432209710788,665,184557,461630,Riverside,225000,AD-47
2024-11-12,08:08:00,97452,97183,0.0013820741387725742,-0.0022211487137878813,269,194635,364520,Riverside,165000,AD-47
2024-11-12,19:20:00,102414,101299,0.00547338657817616,0.004091312439403586,1115,203713,364520,Riverside,165000,AD-47
2024-11-13,10:32:00,102414,101299,0.00547338657817616,0,1115,203713,296350,Riverside,105000,AD-47
2024-11-14,03:14:00,106617,104573,0.00967848856479947,0.00420510198662331,2044,211190,264050,Riverside,105000,AD-47
2024-11-14,18:06:00,109645,106716,0.0135375599114443,0.0038590713466448295,2929,216361,171575,Riverside,47500,AD-47
2024-11-15,19:06:00,111432,107948,0.01588111951864345,0.0023435596071991506,3484,219380,122100,Riverside,37500,AD-47
2024-11-16,17:52:00,112580,108684,0.017607925374213608,0.0017268058555701578,3896,221264,97200,Riverside,35600,AD-47
2024-11-18,09:30:00,112580,108684,0.017607925374213608,0,3896,221264,96800,Riverside,35200,AD-47
2024-11-18,18:44:00,114804,109975,0.021483323620089066,0.0038753982458754575,4829,224779,58300,Riverside,35200,AD-47
2024-11-19,18:02:00,115601,110628,0.021982150829469256,0.0004988272093801906,4973,226229,57010,Riverside,34200,AD-47
2024-11-20,17:52:00,116221,111142,0.022338727057612716,0.0003565762281434598,5079,227363,54401,Riverside,31900,AD-47
2024-11-21,18:41:00,116828,111845,0.021790941650304145,-0.0005477854073085708,4983,228673,47101,Riverside,24600,AD-47
2024-11-22,20:02:00,117587,112439,0.022380078773703842,0.0005891371233996967,5148,230026,33050,Riverside,15600,AD-47
2024-11-23,17:53:00,117835,112609,0.02267796080609606,0.0002978820323922167,5226,230444,26950,Riverside,9500,AD-47
2024-11-25,17:56:00,118510,113056,0.023552680445315808,0.0008747196392197495,5454,231566,11400,Riverside,7000,AD-47
2024-11-26,19:14:00,118697,113222,0.023607380162901703,5.4699717585895286e-05,5475,231919,9700,Riverside,5300,AD-47
2024-11-27,21:09:00,118948,113430,0.023745793491638623,0.00013841332873692005,5518,232378,2650,Riverside,2200,AD-47
2024-11-29,18:55:00,118948,113430,0.023745793491638623,0,5518,232378,1000,Riverside,550,AD-47
2024-12-02,18:09:00,118987,113472,0.023724613802864163,-2.117968877446072e-05,5515,232459,1000,Riverside,550,AD-47
2024-12-03,23:53:00,119072,113538,0.0237908946304974,6.628082763323814e-05,5534,232610,0,Riverside,0,AD-47
2024-12-04,20:15:00,119072,113538,0.0237908946304974,0,5534,232610,0,Riverside,0,AD-47
2024-12-05,10:16:00,119072,113538,0.0237908946304974,0,5534,232610,0,Riverside,0,AD-47
2024-11-06,08:10:00,76366,77665,0.008433367309178022,,1299,154031,,San Bernardino,,AD-47
2024-11-06,17:25:00,79882,80590,0.004411984645296376,-0.004021382663881646,708,160472,,San Bernardino,,AD-47
2024-11-07,17:37:00,82601,83241,0.0038590948010757227,-0.0005528898442206534,640,165842,609450,San Bernardino,259450,AD-47
2024-11-08,17:12:00,82601,83241,0.0038590948010757227,0,640,165842,586630,San Bernardino,236630,AD-47
2024-11-09,17:44:00,90634,90917,0.0015587906428496676,-0.002300304158226055,283,181551,461630,San Bernardino,236630,AD-47
2024-11-11,17:07:00,92611,91946,0.0036032228525604555,0.002044432209710788,665,184557,461630,San Bernardino,236630,AD-47
2024-11-12,08:08:00,97452,97183,0.0013820741387725742,-0.0022211487137878813,269,194635,364520,San Bernardino,199520,AD-47
2024-11-12,19:20:00,102414,101299,0.00547338657817616,0.004091312439403586,1115,203713,364520,San Bernardino,199520,AD-47
2024-11-13,10:32:00,102414,101299,0.00547338657817616,0,1115,203713,296350,San Bernardino,191350,AD-47
2024-11-14,03:14:00,106617,104573,0.00967848856479947,0.00420510198662331,2044,211190,264050,San Bernardino,159050,AD-47
2024-11-14,18:06:00,109645,106716,0.0135375599114443,0.0038590713466448295,2929,216361,171575,San Bernardino,124075,AD-47
2024-11-15,19:06:00,111432,107948,0.01588111951864345,0.0023435596071991506,3484,219380,122100,San Bernardino,84600,AD-47
2024-11-16,17:52:00,112580,108684,0.017607925374213608,0.0017268058555701578,3896,221264,97200,San Bernardino,61600,AD-47
2024-11-18,09:30:00,112580,108684,0.017607925374213608,0,3896,221264,96800,San Bernardino,61600,AD-47
2024-11-18,18:44:00,114804,109975,0.021483323620089066,0.0038753982458754575,4829,224779,58300,San Bernardino,23100,AD-47
2024-11-19,18:02:00,115601,110628,0.021982150829469256,0.0004988272093801906,4973,226229,57010,San Bernardino,22810,AD-47
2024-11-20,17:52:00,116221,111142,0.022338727057612716,0.0003565762281434598,5079,227363,54401,San Bernardino,22501,AD-47
2024-11-21,18:41:00,116828,111845,0.021790941650304145,-0.0005477854073085708,4983,228673,47101,San Bernardino,22501,AD-47
2024-11-22,20:02:00,117587,112439,0.022380078773703842,0.0005891371233996967,5148,230026,33050,San Bernardino,17450,AD-47
2024-11-23,17:53:00,117835,112609,0.02267796080609606,0.0002978820323922167,5226,230444,26950,San Bernardino,17450,AD-47
2024-11-25,17:56:00,118510,113056,0.023552680445315808,0.0008747196392197495,5454,231566,11400,San Bernardino,4400,AD-47
2024-11-26,19:14:00,118697,113222,0.023607380162901703,5.4699717585895286e-05,5475,231919,9700,San Bernardino,4400,AD-47
2024-11-27,21:09:00,118948,113430,0.023745793491638623,0.00013841332873692005,5518,232378,2650,San Bernardino,450,AD-47
2024-11-29,18:55:00,118948,113430,0.023745793491638623,0,5518,232378,1000,San Bernardino,450,AD-47
2024-12-02,18:09:00,118987,113472,0.023724613802864163,-2.117968877446072e-05,5515,232459,1000,San Bernardino,450,AD-47
2024-12-03,23:53:00,119072,113538,0.0237908946304974,6.628082763323814e-05,5534,232610,0,San Bernardino,0,AD-47
2024-12-04,20:15:00,119072,113538,0.0237908946304974,0,5534,232610,0,San Bernardino,0,AD-47
2024-12-05,10:16:00,119072,113538,0.0237908946304974,0,5534,232610,0,San Bernardino,0,AD-47
2024-11-05,23:55:00,32485,33418,0.014157170386780571,,933,65903,,Riverside,,AD-58
2024-11-06,08:10:00,39472,38509,0.012349161975352971,-0.0018080084114276002,963,77981,,Riverside,,AD-58
2024-11-06,17:25:00,46987,44568,0.02642127682813609,0.01407211485278312,2419,91555,,Riverside,,AD-58
2024-11-07,17:37:00,50634,48086,0.02581037277147488,-0.0006109040566612128,2548,98720,609450,Riverside,350000,AD-58
2024-11-08,17:12:00,50670,48134,0.025666977045463748,-0.0001433957260111307,2536,98804,586630,Riverside,350000,AD-58
2024-11-09,17:44:00,56977,55277,0.015144226486361288,-0.01052275055910246,1700,112254,461630,Riverside,225000,AD-58
2024-11-10,17:13:00,56977,55277,0.015144226486361288,0,1700,112254,461630,Riverside,225000,AD-58
2024-11-11,17:07:00,57059,55363,0.015086015192755866,-5.8211293605421946e-05,1696,112422,461630,Riverside,225000,AD-58
2024-11-12,08:08:00,60277,59062,0.010181080786666555,-0.004904934406089311,1215,119339,364520,Riverside,165000,AD-58
2024-11-12,19:20:00,67332,66640,0.005165258412205535,-0.00501582237446102,692,133972,364520,Riverside,165000,AD-58
2024-11-13,10:32:00,67332,66640,0.005165258412205535,0,692,133972,296350,Riverside,105000,AD-58
2024-11-14,03:14:00,73102,72535,0.0038932414152996835,-0.0012720169969058517,567,145637,264050,Riverside,105000,AD-58
2024-11-14,18:06:00,73861,73326,0.0036348318805329276,-0.00025840953476675586,535,147187,171575,Riverside,47500,AD-58
2024-11-15,19:06:00,74229,73720,0.0034403747237223637,-0.00019445715681056398,509,147949,122100,Riverside,37500,AD-58
2024-11-16,17:52:00,74292,73816,0.003213870959029897,-0.00022650376469246676,476,148108,97200,Riverside,35600,AD-58
2024-11-18,09:30:00,74292,73816,0.003213870959029897,0,476,148108,96800,Riverside,35200,AD-58
2024-11-18,18:44:00,74617,74121,0.003334722801167153,0.00012085184213725614,496,148738,58300,Riverside,35200,AD-58
